I,X,Y,Z
25303,595033.5,1668778.5,1814
25304,595033.5,1668773.5,1814
25305,595033.5,1668768.5,1809
25306,595033.5,1668763.5,1809
25307,595033.5,1668758.5,1809
25308,595033.5,1668753.5,1804
25309,595033.5,1668748.5,1804
25310,595033.5,1668743.5,1804
25311,595033.5,1668738.5,1804
25312,595033.5,1668733.5,1804
25313,595033.5,1668728.5,1804
25314,595033.5,1668723.5,1800
25315,595033.5,1668718.5,1800
25316,595033.5,1668713.5,1800
25317,595033.5,1668708.5,1795
25318,595033.5,1668703.5,1795
25319,595033.5,1668698.5,1795
25320,595033.5,1668693.5,1791
25321,595033.5,1668688.5,1791
25322,595033.5,1668683.5,1791
25323,595033.5,1668678.5,1786
25324,595033.5,1668673.5,1786
25325,595033.5,1668668.5,1786
25326,595033.5,1668663.5,1781
25327,595033.5,1668658.5,1781
25328,595033.5,1668653.5,1781
25329,595033.5,1668648.5,1775
25330,595033.5,1668643.5,1775
25331,595033.5,1668638.5,1775
25332,595033.5,1668633.5,1767
25333,595033.5,1668628.5,1767
25334,595033.5,1668623.5,1767
25335,595033.5,1668618.5,1760
25336,595033.5,1668613.5,1760
25337,595033.5,1668608.5,1760
25338,595033.5,1668603.5,1754
25339,595033.5,1668598.5,1754
25340,595033.5,1668593.5,1754
25341,595033.5,1668588.5,1749
25342,595033.5,1668583.5,1749
25343,595033.5,1668578.5,1749
25344,595038.5,1669533.5,1953
25345,595038.5,1669528.5,1953
25346,595038.5,1669523.5,1941
25347,595038.5,1669518.5,1941
25348,595038.5,1669513.5,1941
25349,595038.5,1669508.5,1932
25350,595038.5,1669503.5,1932
25351,595038.5,1669498.5,1932
25352,595038.5,1669493.5,1924
25353,595038.5,1669488.5,1924
25354,595038.5,1669483.5,1924
25355,595038.5,1669478.5,1920
25356,595038.5,1669473.5,1920
25357,595038.5,1669468.5,1920
25358,595038.5,1669463.5,1918
25359,595038.5,1669458.5,1918
25360,595038.5,1669453.5,1918
25361,595038.5,1669448.5,1917
25362,595038.5,1669443.5,1917
25363,595038.5,1669438.5,1917
25364,595038.5,1669433.5,1917
25365,595038.5,1669428.5,1917
25366,595038.5,1669423.5,1917
25367,595038.5,1669418.5,1917
25368,595038.5,1669413.5,1917
25369,595038.5,1669408.5,1917
25370,595038.5,1669403.5,1919
25371,595038.5,1669398.5,1919
25372,595038.5,1669393.5,1919
25373,595038.5,1669388.5,1923
25374,595038.5,1669383.5,1923
25375,595038.5,1669378.5,1923
25376,595038.5,1669373.5,1930
25377,595038.5,1669368.5,1930
25378,595038.5,1669363.5,1930
25379,595038.5,1669358.5,1939
25380,595038.5,1669353.5,1939
25381,595038.5,1669348.5,1939
25382,595038.5,1669343.5,1949
25383,595038.5,1669338.5,1949
25384,595038.5,1669333.5,1949
25385,595038.5,1669328.5,1960
25386,595038.5,1669323.5,1960
25387,595038.5,1669318.5,1960
25388,595038.5,1669313.5,1969
25389,595038.5,1669308.5,1969
25390,595038.5,1669303.5,1969
25391,595038.5,1669298.5,1977
25392,595038.5,1669293.5,1977
25393,595038.5,1669288.5,1977
25394,595038.5,1669283.5,1983
25395,595038.5,1669278.5,1983
25396,595038.5,1669273.5,1983
25397,595038.5,1669268.5,1990
25398,595038.5,1669263.5,1990
25399,595038.5,1669258.5,1990
25400,595038.5,1669253.5,1995
25401,595038.5,1669248.5,1995
25402,595038.5,1669243.5,1995
25403,595038.5,1669238.5,1999
25404,595038.5,1669233.5,1999
25405,595038.5,1669228.5,1999
25406,595038.5,1669223.5,2000
25407,595038.5,1669218.5,2000
25408,595038.5,1669213.5,2000
25409,595038.5,1669208.5,1998
25410,595038.5,1669203.5,1998
25411,595038.5,1669198.5,1998
25412,595038.5,1669193.5,1991
25413,595038.5,1669188.5,1991
25414,595038.5,1669183.5,1991
25415,595038.5,1669178.5,1981
25416,595038.5,1669173.5,1981
25417,595038.5,1669168.5,1981
25418,595038.5,1669163.5,1970
25419,595038.5,1669158.5,1970
25420,595038.5,1669153.5,1970
25421,595038.5,1669148.5,1958
25422,595038.5,1669143.5,1958
25423,595038.5,1669138.5,1958
25424,595038.5,1669133.5,1944
25425,595038.5,1669128.5,1944
25426,595038.5,1669123.5,1944
25427,595038.5,1669118.5,1931
25428,595038.5,1669113.5,1931
25429,595038.5,1669108.5,1931
25430,595038.5,1669103.5,1917
25431,595038.5,1669098.5,1917
25432,595038.5,1669093.5,1917
25433,595038.5,1669088.5,1900
25434,595038.5,1669083.5,1900
25435,595038.5,1669078.5,1900
25436,595038.5,1669073.5,1882
25437,595038.5,1669068.5,1882
25438,595038.5,1669063.5,1882
25439,595038.5,1669058.5,1882
25440,595038.5,1669053.5,1864
25441,595038.5,1669048.5,1864
25442,595038.5,1669043.5,1864
25443,595038.5,1669038.5,1848
25444,595038.5,1669033.5,1848
25445,595038.5,1669028.5,1848
25446,595038.5,1669023.5,1833
25447,595038.5,1669018.5,1833
25448,595038.5,1669013.5,1833
25449,595038.5,1669008.5,1817
25450,595038.5,1669003.5,1817
25451,595038.5,1668998.5,1817
25452,595038.5,1668993.5,1803
25453,595038.5,1668988.5,1803
25454,595038.5,1668983.5,1803
25455,595038.5,1668978.5,1797
25456,595038.5,1668973.5,1797
25457,595038.5,1668968.5,1797
25458,595038.5,1668963.5,1798
25459,595038.5,1668958.5,1798
25460,595038.5,1668953.5,1798
25461,595038.5,1668948.5,1800
25462,595038.5,1668943.5,1800
25463,595038.5,1668938.5,1800
25464,595038.5,1668933.5,1803
25465,595038.5,1668928.5,1803
25466,595038.5,1668923.5,1803
25467,595038.5,1668918.5,1806
25468,595038.5,1668913.5,1806
25469,595038.5,1668908.5,1806
25470,595038.5,1668903.5,1811
25471,595038.5,1668898.5,1811
25472,595038.5,1668893.5,1811
25473,595038.5,1668888.5,1814
25474,595038.5,1668883.5,1814
25475,595038.5,1668878.5,1814
25476,595038.5,1668873.5,1817
25477,595038.5,1668868.5,1817
25478,595038.5,1668863.5,1817
25479,595038.5,1668858.5,1819
25480,595038.5,1668853.5,1819
25481,595038.5,1668848.5,1819
25482,595038.5,1668843.5,1818
25483,595038.5,1668838.5,1818
25484,595038.5,1668833.5,1818
25485,595038.5,1668828.5,1817
25486,595038.5,1668823.5,1817
25487,595038.5,1668818.5,1817
25488,595038.5,1668813.5,1817
25489,595038.5,1668808.5,1817
25490,595038.5,1668803.5,1817
25491,595038.5,1668798.5,1816
25492,595038.5,1668793.5,1816
25493,595038.5,1668788.5,1816
25494,595038.5,1668783.5,1814
25495,595038.5,1668778.5,1814
25496,595038.5,1668773.5,1814
25497,595038.5,1668768.5,1809
25498,595038.5,1668763.5,1809
25499,595038.5,1668758.5,1809
25500,595038.5,1668753.5,1804
25501,595038.5,1668748.5,1804
25502,595038.5,1668743.5,1804
25503,595038.5,1668738.5,1804
25504,595038.5,1668733.5,1804
25505,595038.5,1668728.5,1804
25506,595038.5,1668723.5,1800
25507,595038.5,1668718.5,1800
25508,595038.5,1668713.5,1800
25509,595038.5,1668708.5,1795
25510,595038.5,1668703.5,1795
25511,595038.5,1668698.5,1795
25512,595038.5,1668693.5,1791
25513,595038.5,1668688.5,1791
25514,595038.5,1668683.5,1791
25515,595038.5,1668678.5,1786
25516,595038.5,1668673.5,1786
25517,595038.5,1668668.5,1786
25518,595038.5,1668663.5,1781
25519,595038.5,1668658.5,1781
25520,595038.5,1668653.5,1781
25521,595038.5,1668648.5,1775
25522,595038.5,1668643.5,1775
25523,595038.5,1668638.5,1775
25524,595038.5,1668633.5,1767
25525,595038.5,1668628.5,1767
25526,595038.5,1668623.5,1767
25527,595038.5,1668618.5,1760
25528,595038.5,1668613.5,1760
25529,595038.5,1668608.5,1760
25530,595038.5,1668603.5,1754
25531,595038.5,1668598.5,1754
25532,595038.5,1668593.5,1754
25533,595038.5,1668588.5,1749
25534,595038.5,1668583.5,1749
25535,595038.5,1668578.5,1749
25536,595043.5,1669533.5,1953
25537,595043.5,1669528.5,1953
25538,595043.5,1669523.5,1941
25539,595043.5,1669518.5,1941
25540,595043.5,1669513.5,1941
25541,595043.5,1669508.5,1932
25542,595043.5,1669503.5,1932
25543,595043.5,1669498.5,1932
25544,595043.5,1669493.5,1924
25545,595043.5,1669488.5,1924
25546,595043.5,1669483.5,1924
25547,595043.5,1669478.5,1920
25548,595043.5,1669473.5,1920
25549,595043.5,1669468.5,1920
25550,595043.5,1669463.5,1918
25551,595043.5,1669458.5,1918
25552,595043.5,1669453.5,1918
25553,595043.5,1669448.5,1917
25554,595043.5,1669443.5,1917
25555,595043.5,1669438.5,1917
25556,595043.5,1669433.5,1917
25557,595043.5,1669428.5,1917
25558,595043.5,1669423.5,1917
25559,595043.5,1669418.5,1917
25560,595043.5,1669413.5,1917
25561,595043.5,1669408.5,1917
25562,595043.5,1669403.5,1919
25563,595043.5,1669398.5,1919
25564,595043.5,1669393.5,1919
25565,595043.5,1669388.5,1923
25566,595043.5,1669383.5,1923
25567,595043.5,1669378.5,1923
25568,595043.5,1669373.5,1930
25569,595043.5,1669368.5,1930
25570,595043.5,1669363.5,1930
25571,595043.5,1669358.5,1939
25572,595043.5,1669353.5,1939
25573,595043.5,1669348.5,1939
25574,595043.5,1669343.5,1949
25575,595043.5,1669338.5,1949
25576,595043.5,1669333.5,1949
25577,595043.5,1669328.5,1960
25578,595043.5,1669323.5,1960
25579,595043.5,1669318.5,1960
25580,595043.5,1669313.5,1969
25581,595043.5,1669308.5,1969
25582,595043.5,1669303.5,1969
25583,595043.5,1669298.5,1977
25584,595043.5,1669293.5,1977
25585,595043.5,1669288.5,1977
25586,595043.5,1669283.5,1983
25587,595043.5,1669278.5,1983
25588,595043.5,1669273.5,1983
25589,595043.5,1669268.5,1990
25590,595043.5,1669263.5,1990
25591,595043.5,1669258.5,1990
25592,595043.5,1669253.5,1995
25593,595043.5,1669248.5,1995
25594,595043.5,1669243.5,1995
25595,595043.5,1669238.5,1999
25596,595043.5,1669233.5,1999
25597,595043.5,1669228.5,1999
25598,595043.5,1669223.5,2000
25599,595043.5,1669218.5,2000
25600,595043.5,1669213.5,2000
25601,595043.5,1669208.5,1998
25602,595043.5,1669203.5,1998
25603,595043.5,1669198.5,1998
25604,595043.5,1669193.5,1991
25605,595043.5,1669188.5,1991
25606,595043.5,1669183.5,1991
25607,595043.5,1669178.5,1981
25608,595043.5,1669173.5,1981
25609,595043.5,1669168.5,1981
25610,595043.5,1669163.5,1970
25611,595043.5,1669158.5,1970
25612,595043.5,1669153.5,1970
25613,595043.5,1669148.5,1958
25614,595043.5,1669143.5,1958
25615,595043.5,1669138.5,1958
25616,595043.5,1669133.5,1944
25617,595043.5,1669128.5,1944
25618,595043.5,1669123.5,1944
25619,595043.5,1669118.5,1931
25620,595043.5,1669113.5,1931
25621,595043.5,1669108.5,1931
25622,595043.5,1669103.5,1917
25623,595043.5,1669098.5,1917
25624,595043.5,1669093.5,1917
25625,595043.5,1669088.5,1900
25626,595043.5,1669083.5,1900
25627,595043.5,1669078.5,1900
25628,595043.5,1669073.5,1882
25629,595043.5,1669068.5,1882
25630,595043.5,1669063.5,1882
25631,595043.5,1669058.5,1882
25632,595043.5,1669053.5,1864
25633,595043.5,1669048.5,1864
25634,595043.5,1669043.5,1864
25635,595043.5,1669038.5,1848
25636,595043.5,1669033.5,1848
25637,595043.5,1669028.5,1848
25638,595043.5,1669023.5,1833
25639,595043.5,1669018.5,1833
25640,595043.5,1669013.5,1833
25641,595043.5,1669008.5,1817
25642,595043.5,1669003.5,1817
25643,595043.5,1668998.5,1817
25644,595043.5,1668993.5,1803
25645,595043.5,1668988.5,1803
25646,595043.5,1668983.5,1803
25647,595043.5,1668978.5,1797
25648,595043.5,1668973.5,1797
25649,595043.5,1668968.5,1797
25650,595043.5,1668963.5,1798
25651,595043.5,1668958.5,1798
25652,595043.5,1668953.5,1798
25653,595043.5,1668948.5,1800
25654,595043.5,1668943.5,1800
25655,595043.5,1668938.5,1800
25656,595043.5,1668933.5,1803
25657,595043.5,1668928.5,1803
25658,595043.5,1668923.5,1803
25659,595043.5,1668918.5,1806
25660,595043.5,1668913.5,1806
25661,595043.5,1668908.5,1806
25662,595043.5,1668903.5,1811
25663,595043.5,1668898.5,1811
25664,595043.5,1668893.5,1811
25665,595043.5,1668888.5,1814
25666,595043.5,1668883.5,1814
25667,595043.5,1668878.5,1814
25668,595043.5,1668873.5,1817
25669,595043.5,1668868.5,1817
25670,595043.5,1668863.5,1817
25671,595043.5,1668858.5,1819
25672,595043.5,1668853.5,1819
25673,595043.5,1668848.5,1819
25674,595043.5,1668843.5,1818
25675,595043.5,1668838.5,1818
25676,595043.5,1668833.5,1818
25677,595043.5,1668828.5,1817
25678,595043.5,1668823.5,1817
25679,595043.5,1668818.5,1817
25680,595043.5,1668813.5,1817
25681,595043.5,1668808.5,1817
25682,595043.5,1668803.5,1817
25683,595043.5,1668798.5,1816
25684,595043.5,1668793.5,1816
25685,595043.5,1668788.5,1816
25686,595043.5,1668783.5,1814
25687,595043.5,1668778.5,1814
25688,595043.5,1668773.5,1814
25689,595043.5,1668768.5,1809
25690,595043.5,1668763.5,1809
25691,595043.5,1668758.5,1809
25692,595043.5,1668753.5,1804
25693,595043.5,1668748.5,1804
25694,595043.5,1668743.5,1804
25695,595043.5,1668738.5,1804
25696,595043.5,1668733.5,1804
25697,595043.5,1668728.5,1804
25698,595043.5,1668723.5,1800
25699,595043.5,1668718.5,1800
25700,595043.5,1668713.5,1800
25701,595043.5,1668708.5,1795
25702,595043.5,1668703.5,1795
25703,595043.5,1668698.5,1795
25704,595043.5,1668693.5,1791
25705,595043.5,1668688.5,1791
25706,595043.5,1668683.5,1791
25707,595043.5,1668678.5,1786
25708,595043.5,1668673.5,1786
25709,595043.5,1668668.5,1786
25710,595043.5,1668663.5,1781
25711,595043.5,1668658.5,1781
25712,595043.5,1668653.5,1781
25713,595043.5,1668648.5,1775
25714,595043.5,1668643.5,1775
25715,595043.5,1668638.5,1775
25716,595043.5,1668633.5,1767
25717,595043.5,1668628.5,1767
25718,595043.5,1668623.5,1767
25719,595043.5,1668618.5,1760
25720,595043.5,1668613.5,1760
25721,595043.5,1668608.5,1760
25722,595043.5,1668603.5,1754
25723,595043.5,1668598.5,1754
25724,595043.5,1668593.5,1754
25725,595043.5,1668588.5,1749
25726,595043.5,1668583.5,1749
25727,595043.5,1668578.5,1749
25728,595048.5,1669533.5,1929
25729,595048.5,1669528.5,1929
25730,595048.5,1669523.5,1918
25731,595048.5,1669518.5,1918
25732,595048.5,1669513.5,1918
25733,595048.5,1669508.5,1912
25734,595048.5,1669503.5,1912
25735,595048.5,1669498.5,1912
25736,595048.5,1669493.5,1908
25737,595048.5,1669488.5,1908
25738,595048.5,1669483.5,1908
25739,595048.5,1669478.5,1907
25740,595048.5,1669473.5,1907
25741,595048.5,1669468.5,1907
25742,595048.5,1669463.5,1905
25743,595048.5,1669458.5,1905
25744,595048.5,1669453.5,1905
25745,595048.5,1669448.5,1904
25746,595048.5,1669443.5,1904
25747,595048.5,1669438.5,1904
25748,595048.5,1669433.5,1902
25749,595048.5,1669428.5,1902
25750,595048.5,1669423.5,1902
25751,595048.5,1669418.5,1901
25752,595048.5,1669413.5,1901
25753,595048.5,1669408.5,1901
25754,595048.5,1669403.5,1900
25755,595048.5,1669398.5,1900
25756,595048.5,1669393.5,1900
25757,595048.5,1669388.5,1901
25758,595048.5,1669383.5,1901
25759,595048.5,1669378.5,1901
25760,595048.5,1669373.5,1906
25761,595048.5,1669368.5,1906
25762,595048.5,1669363.5,1906
25763,595048.5,1669358.5,1914
25764,595048.5,1669353.5,1914
25765,595048.5,1669348.5,1914
25766,595048.5,1669343.5,1925
25767,595048.5,1669338.5,1925
25768,595048.5,1669333.5,1925
25769,595048.5,1669328.5,1936
25770,595048.5,1669323.5,1936
25771,595048.5,1669318.5,1936
25772,595048.5,1669313.5,1947
25773,595048.5,1669308.5,1947
25774,595048.5,1669303.5,1947
25775,595048.5,1669298.5,1956
25776,595048.5,1669293.5,1956
25777,595048.5,1669288.5,1956
25778,595048.5,1669283.5,1964
25779,595048.5,1669278.5,1964
25780,595048.5,1669273.5,1964
25781,595048.5,1669268.5,1973
25782,595048.5,1669263.5,1973
25783,595048.5,1669258.5,1973
25784,595048.5,1669253.5,1980
25785,595048.5,1669248.5,1980
25786,595048.5,1669243.5,1980
25787,595048.5,1669238.5,1986
25788,595048.5,1669233.5,1986
25789,595048.5,1669228.5,1986
25790,595048.5,1669223.5,1991
25791,595048.5,1669218.5,1991
25792,595048.5,1669213.5,1991
25793,595048.5,1669208.5,1992
25794,595048.5,1669203.5,1992
25795,595048.5,1669198.5,1992
25796,595048.5,1669193.5,1987
25797,595048.5,1669188.5,1987
25798,595048.5,1669183.5,1987
25799,595048.5,1669178.5,1979
25800,595048.5,1669173.5,1979
25801,595048.5,1669168.5,1979
25802,595048.5,1669163.5,1969
25803,595048.5,1669158.5,1969
25804,595048.5,1669153.5,1969
25805,595048.5,1669148.5,1958
25806,595048.5,1669143.5,1958
25807,595048.5,1669138.5,1958
25808,595048.5,1669133.5,1944
25809,595048.5,1669128.5,1944
25810,595048.5,1669123.5,1944
25811,595048.5,1669118.5,1931
25812,595048.5,1669113.5,1931
25813,595048.5,1669108.5,1931
25814,595048.5,1669103.5,1917
25815,595048.5,1669098.5,1917
25816,595048.5,1669093.5,1917
25817,595048.5,1669088.5,1900
25818,595048.5,1669083.5,1900
25819,595048.5,1669078.5,1900
25820,595048.5,1669073.5,1881
25821,595048.5,1669068.5,1881
25822,595048.5,1669063.5,1881
25823,595048.5,1669058.5,1881
25824,595048.5,1669053.5,1863
25825,595048.5,1669048.5,1863
25826,595048.5,1669043.5,1863
25827,595048.5,1669038.5,1847
25828,595048.5,1669033.5,1847
25829,595048.5,1669028.5,1847
25830,595048.5,1669023.5,1832
25831,595048.5,1669018.5,1832
25832,595048.5,1669013.5,1832
25833,595048.5,1669008.5,1817
25834,595048.5,1669003.5,1817
25835,595048.5,1668998.5,1817
25836,595048.5,1668993.5,1808
25837,595048.5,1668988.5,1808
25838,595048.5,1668983.5,1808
25839,595048.5,1668978.5,1808
25840,595048.5,1668973.5,1808
25841,595048.5,1668968.5,1808
25842,595048.5,1668963.5,1813
25843,595048.5,1668958.5,1813
25844,595048.5,1668953.5,1813
25845,595048.5,1668948.5,1818
25846,595048.5,1668943.5,1818
25847,595048.5,1668938.5,1818
25848,595048.5,1668933.5,1822
25849,595048.5,1668928.5,1822
25850,595048.5,1668923.5,1822
25851,595048.5,1668918.5,1825
25852,595048.5,1668913.5,1825
25853,595048.5,1668908.5,1825
25854,595048.5,1668903.5,1829
25855,595048.5,1668898.5,1829
25856,595048.5,1668893.5,1829
25857,595048.5,1668888.5,1830
25858,595048.5,1668883.5,1830
25859,595048.5,1668878.5,1830
25860,595048.5,1668873.5,1830
25861,595048.5,1668868.5,1830
25862,595048.5,1668863.5,1830
25863,595048.5,1668858.5,1830
25864,595048.5,1668853.5,1830
25865,595048.5,1668848.5,1830
25866,595048.5,1668843.5,1828
25867,595048.5,1668838.5,1828
25868,595048.5,1668833.5,1828
25869,595048.5,1668828.5,1827
25870,595048.5,1668823.5,1827
25871,595048.5,1668818.5,1827
25872,595048.5,1668813.5,1826
25873,595048.5,1668808.5,1826
25874,595048.5,1668803.5,1826
25875,595048.5,1668798.5,1824
25876,595048.5,1668793.5,1824
25877,595048.5,1668788.5,1824
25878,595048.5,1668783.5,1822
25879,595048.5,1668778.5,1822
25880,595048.5,1668773.5,1822
25881,595048.5,1668768.5,1818
25882,595048.5,1668763.5,1818
25883,595048.5,1668758.5,1818
25884,595048.5,1668753.5,1813
25885,595048.5,1668748.5,1813
25886,595048.5,1668743.5,1813
25887,595048.5,1668738.5,1813
25888,595048.5,1668733.5,1813
25889,595048.5,1668728.5,1813
25890,595048.5,1668723.5,1808
25891,595048.5,1668718.5,1808
25892,595048.5,1668713.5,1808
25893,595048.5,1668708.5,1802
25894,595048.5,1668703.5,1802
25895,595048.5,1668698.5,1802
25896,595048.5,1668693.5,1798
25897,595048.5,1668688.5,1798
25898,595048.5,1668683.5,1798
25899,595048.5,1668678.5,1792
25900,595048.5,1668673.5,1792
25901,595048.5,1668668.5,1792
25902,595048.5,1668663.5,1787
25903,595048.5,1668658.5,1787
25904,595048.5,1668653.5,1787
25905,595048.5,1668648.5,1782
25906,595048.5,1668643.5,1782
25907,595048.5,1668638.5,1782
25908,595048.5,1668633.5,1776
25909,595048.5,1668628.5,1776
25910,595048.5,1668623.5,1776
25911,595048.5,1668618.5,1769
25912,595048.5,1668613.5,1769
25913,595048.5,1668608.5,1769
25914,595048.5,1668603.5,1762
25915,595048.5,1668598.5,1762
25916,595048.5,1668593.5,1762
25917,595048.5,1668588.5,1756
25918,595048.5,1668583.5,1756
25919,595048.5,1668578.5,1756
25920,595053.5,1669533.5,1929
25921,595053.5,1669528.5,1929
25922,595053.5,1669523.5,1918
25923,595053.5,1669518.5,1918
25924,595053.5,1669513.5,1918
25925,595053.5,1669508.5,1912
25926,595053.5,1669503.5,1912
25927,595053.5,1669498.5,1912
25928,595053.5,1669493.5,1908
25929,595053.5,1669488.5,1908
25930,595053.5,1669483.5,1908
25931,595053.5,1669478.5,1907
25932,595053.5,1669473.5,1907
25933,595053.5,1669468.5,1907
25934,595053.5,1669463.5,1905
25935,595053.5,1669458.5,1905
25936,595053.5,1669453.5,1905
25937,595053.5,1669448.5,1904
25938,595053.5,1669443.5,1904
25939,595053.5,1669438.5,1904
25940,595053.5,1669433.5,1902
25941,595053.5,1669428.5,1902
25942,595053.5,1669423.5,1902
25943,595053.5,1669418.5,1901
25944,595053.5,1669413.5,1901
25945,595053.5,1669408.5,1901
25946,595053.5,1669403.5,1900
25947,595053.5,1669398.5,1900
25948,595053.5,1669393.5,1900
25949,595053.5,1669388.5,1901
25950,595053.5,1669383.5,1901
25951,595053.5,1669378.5,1901
25952,595053.5,1669373.5,1906
25953,595053.5,1669368.5,1906
25954,595053.5,1669363.5,1906
25955,595053.5,1669358.5,1914
25956,595053.5,1669353.5,1914
25957,595053.5,1669348.5,1914
25958,595053.5,1669343.5,1925
25959,595053.5,1669338.5,1925
25960,595053.5,1669333.5,1925
25961,595053.5,1669328.5,1936
25962,595053.5,1669323.5,1936
25963,595053.5,1669318.5,1936
25964,595053.5,1669313.5,1947
25965,595053.5,1669308.5,1947
25966,595053.5,1669303.5,1947
25967,595053.5,1669298.5,1956
25968,595053.5,1669293.5,1956
25969,595053.5,1669288.5,1956
25970,595053.5,1669283.5,1964
25971,595053.5,1669278.5,1964
25972,595053.5,1669273.5,1964
25973,595053.5,1669268.5,1973
25974,595053.5,1669263.5,1973
25975,595053.5,1669258.5,1973
25976,595053.5,1669253.5,1980
25977,595053.5,1669248.5,1980
25978,595053.5,1669243.5,1980
25979,595053.5,1669238.5,1986
25980,595053.5,1669233.5,1986
